timestamp,open,high,low,close,volume,trade_count
2021-05-15 13:00:00,3913.86,3933.1,3874.85,3882.88,54.26319527,108
2021-05-15 14:00:00,3883.09,3911.37,3831.79,3907.16,73.30889896,269
2021-05-15 15:00:00,3904.85,3918.21,3862.85,3880.65,87.82467663,496
2021-05-15 16:00:00,3876.53,3876.53,3737.01,3756.63,823.06157963,735
2021-05-15 17:00:00,3756.63,3785.35,3700.0,3740.46,360.90985018,440
2021-05-15 18:00:00,3737.04,3773.06,3719.39,3752.34,145.2975905,382
2021-05-15 19:00:00,3750.96,3762.22,3653.64,3749.74,518.01500271,788
2021-05-15 20:00:00,3750.0,3811.41,3748.23,3787.83,137.16561259,200
2021-05-15 21:00:00,3791.46,3818.44,3786.86,3812.01,53.69404815,103
2021-05-15 22:00:00,3807.05,3828.02,3722.24,3771.02,194.62211349,206
2021-05-15 23:00:00,3758.48,3758.48,3630.25,3643.5,382.63349992,333
2021-05-16 00:00:00,3667.44,3807.79,3626.36,3775.81,301.41357266,329
2021-05-16 01:00:00,3771.45,3851.05,3771.45,3831.31,105.03188264,157
2021-05-16 02:00:00,3823.16,3831.26,3812.8,3817.64,13.22411998,34
2021-05-16 03:00:00,3826.03,3835.13,3784.89,3823.77,21.24874477,49
2021-05-16 04:00:00,3827.28,3844.73,3797.25,3801.04,57.44187202,83
2021-05-16 05:00:00,3807.55,3814.12,3779.91,3793.67,97.30632358,722
2021-05-16 06:00:00,3779.99,3879.99,3779.99,3861.76,81.18013438,345
2021-05-16 07:00:00,3864.46,3864.46,3826.85,3862.71,42.80815535,272
2021-05-16 08:00:00,3865.41,3865.56,3790.79,3802.63,86.61750994,349
2021-05-16 09:00:00,3800.19,3830.32,3796.35,3816.56,87.70476327,324
2021-05-16 10:00:00,3815.37,3858.44,3815.1,3848.92,43.43760333,281
2021-05-16 11:00:00,3848.59,3848.59,3790.43,3791.98,19.72233934,51
2021-05-16 12:00:00,3792.0,3800.0,3700.05,3700.05,94.19632298,202
2021-05-16 13:00:00,3705.45,3731.96,3678.08,3726.23,105.80462678,335
2021-05-16 14:00:00,3726.23,3748.72,3662.42,3686.0,96.86064092,153
2021-05-16 15:00:00,3681.47,3691.33,3629.99,3630.0,330.41209102,257
2021-05-16 16:00:00,3631.54,3668.9,3556.64,3577.0,1077.17030184,759
2021-05-16 17:00:00,3574.39,3629.26,3457.04,3611.92,1123.54952448,1218
2021-05-16 18:00:00,3609.18,3658.47,3466.47,3475.57,547.13462768,717
2021-05-16 19:00:00,3475.57,3519.98,3350.0,3414.14,994.49915785,1524
2021-05-16 20:00:00,3417.84,3466.3,3344.12,3358.41,1321.07671628,1330
2021-05-16 21:00:00,3357.43,3506.1,3345.43,3476.98,827.15571585,979
2021-05-16 22:00:00,3476.21,3577.98,3469.45,3531.97,853.53629929,602
2021-05-16 23:00:00,3533.71,3587.71,3517.95,3587.71,118.31323087,192
2021-05-17 00:00:00,3583.46,3585.75,3465.1,3465.1,150.18184829,224
2021-05-17 01:00:00,3467.04,3468.81,3381.77,3400.0,185.70266576,278
2021-05-17 02:00:00,3425.16,3460.0,3363.27,3380.68,194.06180924,156
2021-05-17 03:00:00,3383.24,3390.05,3217.0,3242.24,638.15975892,954
2021-05-17 04:00:00,3243.52,3331.94,3128.0,3328.64,956.78005385,1453
2021-05-17 05:00:00,3328.63,3341.77,3215.64,3335.13,425.62665314,695
2021-05-17 06:00:00,3340.16,3446.89,3334.19,3396.0,334.09806521,513
2021-05-17 07:00:00,3405.7,3530.39,3405.7,3521.72,352.63509022,369
2021-05-17 08:00:00,3523.51,3575.82,3477.0,3546.82,176.5188473,310
2021-05-17 09:00:00,3550.0,3550.0,3475.59,3509.81,141.77328054,220
2021-05-17 10:00:00,3514.38,3521.41,3439.97,3440.65,195.37845956,224
2021-05-17 11:00:00,3446.4,3521.6,3428.24,3514.02,99.00745973,188
2021-05-17 12:00:00,3511.96,3540.94,3456.25,3480.0,243.90129553,231
2021-05-17 13:00:00,3482.68,3482.68,3416.11,3455.96,124.54460151,173
2021-05-17 14:00:00,3459.22,3461.03,3356.13,3393.36,314.03126428,352
2021-05-17 15:00:00,3390.18,3409.04,3275.0,3290.0,332.89633998,424
2021-05-17 16:00:00,3284.95,3335.81,3204.02,3204.54,658.45945383,517
2021-05-17 17:00:00,3206.28,3245.46,3120.61,3206.89,786.64190578,1000
2021-05-17 18:00:00,3202.33,3378.71,3173.32,3352.08,312.95078405,477
2021-05-17 19:00:00,3365.73,3401.48,3340.42,3388.3,227.45682467,309
2021-05-17 20:00:00,3377.73,3452.04,3367.11,3438.15,172.45408684,221
2021-05-17 21:00:00,3433.74,3433.74,3250.56,3259.53,629.57063758,476
2021-05-17 22:00:00,3262.87,3348.65,3197.0,3220.0,275.73472278,351
2021-05-17 23:00:00,3213.16,3317.47,3204.25,3281.42,238.84679229,302
2021-05-18 00:00:00,3290.19,3372.65,3239.48,3350.17,174.70278762,252
2021-05-18 01:00:00,3360.51,3414.99,3360.51,3400.28,114.67702693,148
2021-05-18 02:00:00,3405.06,3415.28,3351.53,3407.92,34.05110778,73
2021-05-18 03:00:00,3405.68,3405.68,3376.04,3380.4,72.40349579,67
2021-05-18 04:00:00,3380.68,3522.83,3380.68,3500.38,281.01273599,373
2021-05-18 05:00:00,3499.49,3549.89,3493.73,3523.1,227.18745717,208
2021-05-18 06:00:00,3529.08,3558.33,3461.22,3461.22,196.95245838,198
2021-05-18 07:00:00,3483.61,3514.45,3465.13,3511.12,135.26158133,146
2021-05-18 08:00:00,3515.68,3526.22,3470.8,3480.24,74.81282775,123
2021-05-18 09:00:00,3483.89,3487.5,3436.67,3470.0,97.58463402,141
2021-05-18 10:00:00,3471.23,3509.75,3447.13,3509.75,49.70882431,185
2021-05-18 11:00:00,3513.46,3560.0,3492.68,3534.38,103.10271983,234
2021-05-18 12:00:00,3534.08,3535.43,3393.68,3413.62,168.03705352,284
2021-05-18 13:00:00,3423.34,3428.6,3342.52,3367.52,363.98038222,356
2021-05-18 14:00:00,3365.04,3365.04,3260.0,3311.02,835.94470052,680
2021-05-18 15:00:00,3311.19,3399.0,3280.1,3349.79,392.59704924,418
2021-05-18 16:00:00,3349.05,3433.05,3313.49,3413.27,305.07133943,350
2021-05-18 17:00:00,3420.6,3434.56,3392.57,3410.72,260.77296865,282
2021-05-18 18:00:00,3397.0,3397.0,3332.33,3360.63,157.30855686,228
2021-05-18 19:00:00,3368.46,3420.0,3315.52,3401.51,219.09741152,223
2021-05-18 20:00:00,3401.51,3444.98,3363.91,3433.26,116.53346149,197
2021-05-18 21:00:00,3438.92,3462.63,3391.9,3395.0,76.85516325,162
2021-05-18 22:00:00,3401.88,3416.54,3368.91,3368.91,36.00787301,110
2021-05-18 23:00:00,3368.59,3396.53,3325.01,3372.24,163.78212615,237
2021-05-19 00:00:00,3377.06,3436.24,3352.08,3352.08,89.11710466,180
2021-05-19 01:00:00,3351.53,3351.53,3161.27,3188.8,737.97041457,667
2021-05-19 02:00:00,3184.14,3233.44,3107.06,3107.06,434.41105886,627
2021-05-19 03:00:00,3107.34,3147.59,3060.0,3092.03,422.67708576,645
2021-05-19 04:00:00,3089.22,3129.04,2857.0,2930.5,1977.05354906,2426
2021-05-19 05:00:00,2929.34,3028.81,2905.24,2934.15,911.18587131,1179
2021-05-19 06:00:00,2934.96,3014.46,2925.27,2941.1,592.37716157,814
2021-05-19 07:00:00,2945.04,3006.73,2844.8,2984.52,7732.83700541,3553
2021-05-19 08:00:00,2982.33,2993.12,2850.0,2976.86,3709.54954582,1706
2021-05-19 09:00:00,2975.25,3005.88,2935.48,2973.34,247.80332107,366
2021-05-19 10:00:00,2980.61,2981.65,2802.13,2851.09,1244.67000432,1012
2021-05-19 11:00:00,2857.29,2860.0,2464.1,2721.97,3602.04985784,3864
2021-05-19 12:00:00,2720.65,2766.84,1820.0,2301.99,3975.57171478,3230
2021-05-19 13:00:00,2290.79,2599.1,1900.0,2500.68,3927.0721889,3920
2021-05-19 14:00:00,2499.46,2619.32,2305.32,2615.61,2118.13540854,2592
2021-05-19 15:00:00,2613.64,2786.01,2521.69,2743.95,2674.32031654,2840
2021-05-19 16:00:00,2741.63,2912.0,2612.8,2854.98,2988.46601005,3521
2021-05-19 17:00:00,2851.58,2913.77,2730.83,2765.08,1342.99915316,1974
2021-05-19 18:00:00,2768.6,2782.37,2561.99,2604.54,1426.05981813,1456
2021-05-19 19:00:00,2604.0,2655.41,2562.13,2600.58,1658.18998902,1200
2021-05-19 20:00:00,2596.59,2734.64,2289.0,2524.47,2812.6850341,1546
2021-05-19 21:00:00,2528.52,2584.71,2413.38,2581.96,883.83714011,988
2021-05-19 22:00:00,2587.41,2994.0,2427.97,2661.59,909.6887741,728
2021-05-19 23:00:00,2653.22,2672.9,2433.58,2434.42,814.3236139,881
2021-05-20 00:00:00,2434.42,2542.44,2157.0,2233.05,2150.74322078,1857
2021-05-20 01:00:00,2227.49,2380.39,2145.63,2339.52,2289.84043319,2027
2021-05-20 02:00:00,2336.33,2477.47,2322.29,2473.96,581.06350392,562
2021-05-20 03:00:00,2461.55,2494.71,2402.1,2475.48,333.71895987,365
2021-05-20 04:00:00,2475.0,2589.39,2463.86,2554.27,403.1579364,454
2021-05-20 05:00:00,2567.08,2657.96,2567.08,2653.01,529.22759168,541
2021-05-20 06:00:00,2652.65,2686.5,2583.15,2651.17,1839.59666533,821
2021-05-20 07:00:00,2647.11,2773.56,2647.11,2711.83,470.31413033,599
2021-05-20 08:00:00,2710.01,2746.3,2662.92,2688.78,382.47904075,489
2021-05-20 09:00:00,2684.52,2699.61,2571.44,2672.99,473.90379021,665
2021-05-20 10:00:00,2665.57,2715.21,2646.76,2708.41,265.93305049,372
2021-05-20 11:00:00,2708.0,2755.39,2673.22,2744.0,307.16700976,302
2021-05-20 12:00:00,2756.15,2903.21,2711.13,2874.88,1269.31633073,1220
2021-05-20 13:00:00,2877.53,2989.82,2850.0,2901.47,1212.45631346,1083
2021-05-20 14:00:00,2908.57,2958.61,2866.86,2891.23,731.227093,746
2021-05-20 15:00:00,2896.34,2953.71,2869.27,2898.92,463.46470769,553
2021-05-20 16:00:00,2903.87,2903.87,2582.49,2695.25,1974.67262153,1937
2021-05-20 17:00:00,2697.55,2812.29,2638.64,2755.49,933.07669836,614
2021-05-20 18:00:00,2748.75,2808.11,2717.68,2784.27,362.99152982,326
2021-05-20 19:00:00,2787.42,2815.0,2753.28,2785.85,635.75483431,545
2021-05-20 20:00:00,2784.22,2829.71,2746.54,2759.72,512.36989233,467
2021-05-20 21:00:00,2759.72,2836.59,2732.22,2836.59,417.28789461,335
2021-05-20 22:00:00,2833.64,2870.88,2719.73,2846.12,536.18352867,562
2021-05-20 23:00:00,2844.17,2851.45,2747.61,2766.08,354.52975504,482
2021-05-21 00:00:00,2774.7,2920.0,2774.37,2909.36,524.90124569,533
2021-05-21 01:00:00,2910.68,2935.55,2882.33,2898.08,72.76516648,145
2021-05-21 02:00:00,2878.63,2893.0,2838.49,2851.96,94.20410905,189
2021-05-21 03:00:00,2849.35,2849.35,2774.13,2794.58,313.94912487,353
2021-05-21 04:00:00,2790.0,2803.49,2740.63,2778.33,222.03360963,262
2021-05-21 05:00:00,2781.03,2803.63,2733.58,2747.26,130.42565006,205
2021-05-21 06:00:00,2745.01,2773.56,2703.49,2771.67,198.85371144,255
2021-05-21 07:00:00,2767.53,2768.44,2681.37,2682.19,197.26345979,194
2021-05-21 08:00:00,2685.44,2712.48,2627.36,2700.2,586.23764496,459
2021-05-21 09:00:00,2706.79,2780.1,2706.79,2755.59,286.32114465,280
2021-05-21 10:00:00,2749.12,2765.37,2686.46,2691.53,309.94527253,243
2021-05-21 11:00:00,2692.27,2714.42,2651.45,2714.42,313.02630532,262
2021-05-21 12:00:00,2714.83,2735.25,2643.38,2653.7,177.96354046,231
2021-05-21 13:00:00,2652.37,2730.0,2637.82,2723.23,167.31729847,225
2021-05-21 14:00:00,2732.1,2759.22,2378.07,2518.79,4292.48729684,3962
2021-05-21 15:00:00,2519.2,2574.55,2399.85,2413.09,1036.88267786,1058
2021-05-21 16:00:00,2400.43,2513.94,2352.65,2452.54,1402.52147372,1370
2021-05-21 17:00:00,2451.49,2499.29,2427.4,2493.89,421.8643205,332
2021-05-21 18:00:00,2489.54,2489.54,2383.31,2468.06,432.78290244,457
2021-05-21 19:00:00,2470.15,2471.6,2309.34,2346.0,847.35876833,1062
2021-05-21 20:00:00,2350.19,2368.89,2239.16,2247.09,1103.55774479,1207
2021-05-21 21:00:00,2243.86,2392.48,2100.0,2392.1,2392.5986988,2162
2021-05-21 22:00:00,2381.36,2430.28,2336.75,2373.86,464.68840752,581
2021-05-21 23:00:00,2371.78,2431.54,2351.0,2431.54,315.09909289,237
2021-05-22 00:00:00,2429.23,2462.72,2384.01,2450.38,217.42252284,236
2021-05-22 01:00:00,2445.64,2480.93,2410.61,2443.6,100.11239408,132
2021-05-22 02:00:00,2447.94,2481.8,2388.96,2391.96,170.25603804,173
2021-05-22 03:00:00,2399.58,2411.82,2307.1,2328.93,190.47962291,181
2021-05-22 04:00:00,2326.68,2345.15,2212.18,2271.65,338.02727523,301
2021-05-22 05:00:00,2279.02,2280.0,2158.0,2223.76,1028.8283813,600
2021-05-22 06:00:00,2233.34,2252.45,2172.43,2247.77,530.48043631,408
2021-05-22 07:00:00,2241.45,2272.11,2187.93,2246.15,482.94776782,349
2021-05-22 08:00:00,2248.04,2374.65,2248.03,2350.8,569.42863538,449
2021-05-22 09:00:00,2348.56,2385.08,2280.56,2358.2,785.72966195,470
2021-05-22 10:00:00,2364.9,2474.03,2316.39,2462.31,732.49154722,582
2021-05-22 11:00:00,2464.54,2472.57,2397.99,2408.62,320.39688148,288
2021-05-22 12:00:00,2417.16,2455.63,2377.79,2387.74,297.5030225,256
2021-05-22 13:00:00,2394.36,2483.98,2386.75,2434.78,288.63588173,247
2021-05-22 14:00:00,2438.96,2439.01,2327.58,2360.91,375.9197641,398
2021-05-22 15:00:00,2372.56,2393.16,2294.55,2370.07,326.61370907,381
2021-05-22 16:00:00,2366.65,2392.06,2326.62,2352.3,425.91442797,279
2021-05-22 17:00:00,2357.08,2367.68,2271.92,2289.24,780.41116345,370
2021-05-22 18:00:00,2287.38,2298.04,2269.01,2294.62,224.66074051,214
2021-05-22 19:00:00,2292.37,2326.11,2254.78,2257.62,152.98383574,211
2021-05-22 20:00:00,2271.83,2361.39,2271.61,2354.7,271.06010994,259
2021-05-22 21:00:00,2354.16,2373.55,2342.48,2364.99,100.45131664,154
2021-05-22 22:00:00,2368.38,2377.9,2320.23,2336.09,193.1512427,203
2021-05-22 23:00:00,2334.61,2369.87,2285.24,2288.64,80.51564667,116
2021-05-23 00:00:00,2289.67,2359.0,2254.82,2357.23,337.50284141,303
2021-05-23 01:00:00,2356.61,2378.68,2343.7,2343.7,43.29455236,69
2021-05-23 02:00:00,2334.48,2335.4,2277.55,2297.04,68.58953669,80
2021-05-23 03:00:00,2292.85,2333.65,2280.34,2318.57,73.92684485,90
2021-05-23 04:00:00,2312.83,2312.83,2273.75,2285.6,72.63957553,72
2021-05-23 05:00:00,2272.0,2272.0,2205.06,2234.79,245.33171827,258
2021-05-23 06:00:00,2232.08,2260.13,2190.32,2213.38,319.13076863,296
2021-05-23 07:00:00,2209.37,2217.29,2130.69,2160.09,500.29176788,432
2021-05-23 08:00:00,2156.32,2156.32,2001.29,2034.41,1661.32920643,1502
2021-05-23 09:00:00,2033.96,2089.06,1992.9,2031.56,1878.21167025,1296
2021-05-23 10:00:00,2031.38,2177.58,2028.99,2115.18,1063.0078582,1658
2021-05-23 11:00:00,2118.0,2149.99,2080.36,2123.88,372.39497372,489
2021-05-23 12:00:00,2111.71,2133.46,1897.95,1933.86,2606.01134464,1962
2021-05-23 13:00:00,1935.69,1979.06,1867.54,1973.52,2089.58681648,1718
2021-05-23 14:00:00,1970.42,2019.99,1908.4,1979.0,1495.12291728,1079
2021-05-23 15:00:00,1987.35,1987.35,1895.1,1926.03,756.91571698,638
2021-05-23 16:00:00,1914.21,1955.0,1730.15,1848.71,4093.99448515,3548
2021-05-23 17:00:00,1848.5,2007.41,1832.65,1907.08,2137.23189964,1770
2021-05-23 18:00:00,1911.99,1944.31,1813.9,1899.76,925.5328799,817
2021-05-23 19:00:00,1895.76,1995.68,1877.2,1966.46,814.76508906,1840
2021-05-23 20:00:00,1968.86,2109.51,1968.86,2066.52,1139.4565812,964
2021-05-23 21:00:00,2067.68,2147.86,2066.13,2093.33,431.86807802,582
2021-05-23 22:00:00,2098.67,2148.99,2045.41,2062.92,526.74933315,596
2021-05-23 23:00:00,2062.22,2120.0,2062.22,2096.82,185.33848166,365
2021-05-24 00:00:00,2098.24,2195.59,2098.24,2133.07,1060.57645339,591
2021-05-24 01:00:00,2135.34,2147.27,2081.08,2120.85,360.83552824,341
2021-05-24 02:00:00,2126.63,2165.23,2090.61,2164.33,227.02015823,243
2021-05-24 03:00:00,2165.23,2196.15,2135.31,2140.54,180.13624203,229
2021-05-24 04:00:00,2142.39,2153.96,2081.13,2111.32,134.54622119,224
2021-05-24 05:00:00,2115.0,2151.47,2100.0,2127.11,146.60384053,146
2021-05-24 06:00:00,2134.01,2187.73,2107.3,2187.62,201.00945721,184
2021-05-24 07:00:00,2187.62,2297.75,2187.62,2295.86,939.98094696,648
2021-05-24 08:00:00,2292.39,2316.28,2245.1,2292.19,820.31064323,546
2021-05-24 09:00:00,2284.57,2285.84,2232.82,2239.5,188.32483844,288
2021-05-24 10:00:00,2240.05,2280.15,2225.09,2261.47,274.30002695,283
2021-05-24 11:00:00,2261.61,2375.02,2260.54,2365.8,905.45466632,625
2021-05-24 12:00:00,2371.75,2466.35,2344.85,2426.05,772.79997503,718
2021-05-24 13:00:00,2428.58,2441.31,2340.92,2375.77,964.51376926,709
2021-05-24 14:00:00,2375.57,2469.73,2375.57,2423.97,672.85023489,702
2021-05-24 15:00:00,2435.67,2526.78,2408.07,2508.32,668.28272086,685
2021-05-24 16:00:00,2518.0,2559.83,2416.24,2467.12,811.09902961,812
2021-05-24 17:00:00,2468.83,2546.58,2438.83,2540.68,528.29909013,544
2021-05-24 18:00:00,2545.04,2598.07,2521.81,2556.2,350.06942199,453
2021-05-24 19:00:00,2549.65,2684.45,2522.38,2651.29,1248.72999231,1108
2021-05-24 20:00:00,2656.93,2671.61,2561.91,2620.82,856.6680938,785
2021-05-24 21:00:00,2626.05,2669.34,2587.78,2594.65,615.19116557,495
2021-05-24 22:00:00,2594.74,2647.49,2533.7,2586.07,675.76967217,543
2021-05-24 23:00:00,2586.07,2653.02,2577.44,2643.34,221.79633801,453
2021-05-25 00:00:00,2641.68,2747.16,2616.77,2713.73,477.65126084,630
2021-05-25 01:00:00,2717.37,2732.34,2643.03,2659.04,272.41053418,322
2021-05-25 02:00:00,2647.97,2673.86,2558.55,2571.49,672.03075573,565
2021-05-25 03:00:00,2572.09,2588.44,2536.84,2586.05,233.01936661,319
2021-05-25 04:00:00,2575.0,2610.97,2499.35,2590.47,399.79244244,402
2021-05-25 05:00:00,2587.78,2595.17,2544.27,2589.69,95.13738629,170
2021-05-25 06:00:00,2591.62,2675.01,2566.04,2657.87,304.5992872,382
2021-05-25 07:00:00,2657.47,2684.43,2626.02,2662.77,173.76658611,221
2021-05-25 08:00:00,2660.77,2671.2,2569.39,2581.14,292.94168879,336
2021-05-25 09:00:00,2586.88,2591.2,2532.61,2554.9,394.0854522,406
2021-05-25 10:00:00,2555.8,2555.8,2381.1,2434.7,1348.46463723,1257
2021-05-25 11:00:00,2441.49,2477.09,2391.72,2397.71,375.97161719,595
2021-05-25 12:00:00,2390.97,2462.32,2386.89,2458.97,509.56880956,631
2021-05-25 13:00:00,2454.16,2563.35,2454.16,2538.43,771.16583915,791
2021-05-25 14:00:00,2537.13,2650.56,2527.82,2587.02,730.13124594,744
2021-05-25 15:00:00,2587.66,2632.73,2535.47,2611.63,825.03845763,1235
2021-05-25 16:00:00,2611.63,2611.63,2549.0,2573.13,714.24981688,806
2021-05-25 17:00:00,2575.53,2597.76,2524.43,2588.44,717.71978618,797
2021-05-25 18:00:00,2584.71,2618.54,2569.01,2576.43,319.9810066,351
2021-05-25 19:00:00,2577.72,2590.0,2490.95,2515.25,451.06602598,484
2021-05-25 20:00:00,2506.92,2566.63,2506.32,2548.46,349.5424757,364
2021-05-25 21:00:00,2553.6,2622.02,2531.48,2615.0,298.63900358,351
2021-05-25 22:00:00,2615.0,2730.68,2608.97,2714.62,726.21040271,1053
2021-05-25 23:00:00,2717.97,2717.99,2666.35,2704.51,273.78377301,244
2021-05-26 00:00:00,2706.91,2736.36,2646.18,2675.83,196.50298788,428
2021-05-26 01:00:00,2684.09,2762.74,2683.38,2757.32,334.45662237,302
2021-05-26 02:00:00,2764.93,2842.59,2757.52,2799.1,387.91390143,527
2021-05-26 03:00:00,2799.99,2840.61,2788.27,2840.61,166.56603076,219
2021-05-26 04:00:00,2844.0,2848.88,2775.95,2820.81,261.53845999,253
2021-05-26 05:00:00,2808.08,2839.0,2795.33,2800.05,126.00382791,261
2021-05-26 06:00:00,2802.02,2898.08,2790.87,2878.73,603.00140845,703
2021-05-26 07:00:00,2878.23,2891.8,2858.55,2887.44,207.37827433,260
2021-05-26 08:00:00,2894.84,2907.47,2815.33,2840.21,786.02281148,579
2021-05-26 09:00:00,2846.16,2869.83,2833.0,2840.0,120.43628007,162
2021-05-26 10:00:00,2848.76,2852.7,2771.29,2824.02,571.43158782,534
2021-05-26 11:00:00,2824.02,2839.49,2794.85,2831.65,203.865792,234
2021-05-26 12:00:00,2832.53,2866.22,2824.09,2848.63,305.40328155,267
2021-05-26 13:00:00,2843.33,2843.33,2700.0,2704.72,1162.81739875,867
2021-05-26 14:00:00,2705.43,2775.05,2692.19,2749.94,501.85432777,392
2021-05-26 15:00:00,2752.39,2758.9,2705.23,2743.32,464.32048925,390
2021-05-26 16:00:00,2743.91,2788.1,2702.39,2702.39,416.57909464,453
2021-05-26 17:00:00,2703.51,2740.06,2645.0,2738.56,806.783169,546
2021-05-26 18:00:00,2738.56,2753.27,2707.69,2750.49,238.32798144,209
2021-05-26 19:00:00,2750.91,2752.46,2682.34,2737.34,302.35758746,351
2021-05-26 20:00:00,2734.2,2806.09,2724.65,2790.11,283.85922468,421
2021-05-26 21:00:00,2795.3,2825.0,2775.09,2813.14,141.84688351,238
2021-05-26 22:00:00,2804.19,2839.68,2803.31,2839.23,247.47363345,213
2021-05-26 23:00:00,2837.67,2885.31,2819.62,2885.31,129.03125453,195
2021-05-27 00:00:00,2885.55,2887.2,2784.73,2815.78,159.23595683,220
2021-05-27 01:00:00,2810.7,2812.25,2669.97,2687.89,639.74380546,534
2021-05-27 02:00:00,2689.5,2730.94,2677.46,2713.97,228.18887614,246
2021-05-27 03:00:00,2707.85,2707.85,2632.99,2666.63,476.20223885,409
2021-05-27 04:00:00,2677.98,2702.69,2650.0,2697.26,113.74244483,112
2021-05-27 05:00:00,2700.11,2735.92,2662.02,2732.0,111.34255152,160
2021-05-27 06:00:00,2735.92,2756.24,2708.0,2756.24,117.39611045,156
2021-05-27 07:00:00,2748.63,2755.98,2723.28,2732.65,105.88740357,127
2021-05-27 08:00:00,2734.13,2776.02,2687.27,2753.98,203.52570232,275
2021-05-27 09:00:00,2763.38,2810.62,2763.28,2789.34,129.93493142,160
2021-05-27 10:00:00,2789.34,2806.46,2768.55,2776.78,93.47830541,174
2021-05-27 11:00:00,2786.4,2837.08,2786.4,2830.48,174.87671895,173
2021-05-27 12:00:00,2829.14,2842.0,2777.45,2781.95,356.52289939,231
2021-05-27 13:00:00,2785.45,2863.09,2785.45,2831.71,320.81200721,301
2021-05-27 14:00:00,2831.35,2868.31,2827.96,2844.1,192.74163971,232
2021-05-27 15:00:00,2847.83,2850.21,2790.87,2802.08,123.95616827,191
2021-05-27 16:00:00,2807.2,2807.2,2759.22,2765.07,381.51838394,258
2021-05-27 17:00:00,2769.9,2795.76,2760.0,2795.45,70.28527818,76
2021-05-27 18:00:00,2786.84,2794.02,2773.25,2789.38,51.5438976,108
2021-05-27 19:00:00,2786.35,2789.68,2738.5,2758.81,176.00946853,406
2021-05-27 20:00:00,2758.81,2758.81,2719.65,2720.01,194.42884652,420
2021-05-27 21:00:00,2724.4,2787.04,2703.25,2781.82,162.30920111,441
2021-05-27 22:00:00,2782.26,2790.06,2746.76,2756.31,126.57779866,166
2021-05-27 23:00:00,2762.4,2773.13,2724.75,2736.08,85.49292485,100
2021-05-28 00:00:00,2729.53,2757.53,2702.72,2714.59,85.3768446,118
2021-05-28 01:00:00,2702.37,2715.39,2670.0,2708.03,89.60864708,167
2021-05-28 02:00:00,2706.93,2730.71,2706.93,2729.65,13.31864477,52
2021-05-28 03:00:00,2720.82,2728.77,2696.96,2720.28,6.32576989,40
2021-05-28 04:00:00,2712.13,2712.13,2652.33,2657.71,198.07731187,205
2021-05-28 05:00:00,2657.7,2676.14,2558.09,2578.25,482.18619492,567
2021-05-28 06:00:00,2575.18,2589.14,2508.44,2552.92,897.49352409,704
2021-05-28 07:00:00,2542.19,2587.45,2529.73,2568.74,212.25349385,236
2021-05-28 08:00:00,2566.4,2580.98,2447.32,2503.65,1128.97311385,640
2021-05-28 09:00:00,2497.81,2511.62,2437.04,2490.31,414.88152185,590
2021-05-28 10:00:00,2490.0,2520.32,2465.53,2497.88,361.35352334,309
2021-05-28 11:00:00,2491.61,2516.58,2410.66,2436.36,507.05959983,451
2021-05-28 12:00:00,2431.68,2570.11,2425.7,2568.71,420.91986907,555
2021-05-28 13:00:00,2563.49,2615.22,2563.49,2592.59,309.0835672,329
2021-05-28 14:00:00,2576.31,2585.72,2542.19,2548.02,313.26640086,232
2021-05-28 15:00:00,2548.0,2577.85,2533.91,2552.91,183.01037595,175
2021-05-28 16:00:00,2544.11,2567.76,2475.3,2475.3,696.815077,489
2021-05-28 17:00:00,2472.92,2509.2,2459.91,2492.6,277.37138314,364
2021-05-28 18:00:00,2505.58,2541.17,2474.09,2523.92,258.25119577,200
2021-05-28 19:00:00,2524.39,2550.35,2494.25,2501.22,164.59221837,149
2021-05-28 20:00:00,2499.5,2516.58,2422.31,2424.05,276.66033625,300
2021-05-28 21:00:00,2433.49,2442.31,2329.81,2368.72,1302.56037124,845
2021-05-28 22:00:00,2370.52,2407.07,2357.85,2387.14,325.9861299,340
2021-05-28 23:00:00,2387.69,2430.4,2378.62,2414.88,227.02818167,242
2021-05-29 00:00:00,2410.17,2498.42,2397.67,2492.3,180.88747446,296
2021-05-29 01:00:00,2494.58,2537.72,2494.58,2520.94,139.92963102,246
2021-05-29 02:00:00,2524.35,2535.86,2498.14,2512.0,124.07729889,107
2021-05-29 03:00:00,2504.1,2543.25,2502.82,2524.14,125.81864354,154
2021-05-29 04:00:00,2524.57,2531.55,2466.14,2472.93,90.66565096,103
2021-05-29 05:00:00,2470.61,2571.18,2470.61,2540.52,191.15279016,287
2021-05-29 06:00:00,2543.65,2554.17,2519.48,2522.31,75.10852976,88
2021-05-29 07:00:00,2523.01,2531.67,2481.93,2494.03,63.45921492,103
2021-05-29 08:00:00,2488.69,2494.37,2442.52,2447.54,103.08940431,143
2021-05-29 09:00:00,2448.74,2454.68,2394.38,2435.94,485.46451343,361
2021-05-29 10:00:00,2430.0,2445.0,2412.86,2420.42,114.68383827,112
2021-05-29 11:00:00,2411.34,2463.73,2381.28,2451.0,203.33399441,295
2021-05-29 12:00:00,2451.67,2451.67,2381.88,2388.58,393.84030038,252
2021-05-29 13:00:00,2387.17,2401.05,2347.85,2395.96,304.46931721,307
2021-05-29 14:00:00,2390.68,2421.56,2354.45,2370.0,205.75985978,218
